week,year,Zone,Date,Total,"Not Surveyd",Surveyed,Present,Awaiting,"Valid Absent","without Uniform",Leave,Driver,"Night Shift",Evening,"Other Duty","Left Job",Retired,Death,"CNIC Mismatch",Transfer,Other
18,2017,IV,2-May-17,893,801,92,16,76,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2017,IV,3-May-17,893,811,82,22,60,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2017,IV,4-May-17,893,812,81,38,43,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2017,IV,5-May-17,893,822,71,43,28,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2017,IV,6-May-17,893,811,82,56,26,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2017,IV,7-May-17,893,887,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2017,IV,8-May-17,893,681,212,61,151,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2017,IV,9-May-17,893,490,403,40,363,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2017,IV,10-May-17,893,524,369,153,216,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2017,IV,11-May-17,893,454,439,170,269,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2017,IV,12-May-17,893,868,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2017,IV,13-May-17,893,639,254,83,171,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2017,IV,15-May-17,893,362,531,253,278,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2017,IV,16-May-17,893,369,524,234,290,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2017,IV,17-May-17,893,336,557,260,297,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2017,IV,18-May-17,893,383,510,213,297,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2017,IV,19-May-17,893,453,440,171,269,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2017,IV,20-May-17,893,396,497,232,265,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2017,IV,21-May-17,893,880,13,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2017,IV,22-May-17,893,366,527,269,258,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2017,IV,23-May-17,893,168,725,464,185,3,0,8,0,6,0,10,0,1,2,1,4,41
21,2017,IV,24-May-17,893,298,595,405,97,5,0,14,1,9,0,10,0,0,0,0,4,50
21,2017,IV,25-May-17,893,856,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2017,IV,26-May-17,893,490,403,115,246,0,0,6,0,3,0,12,0,0,2,0,1,18
21,2017,IV,27-May-17,893,173,720,501,43,5,0,24,3,6,0,33,3,1,3,0,10,88
22,2017,I,29-May-17,834,436,398,259,125,0,0,2,0,0,0,0,0,0,0,7,2,3
22,2017,IV,29-May-17,893,865,28,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2017,I,30-May-17,834,269,565,432,95,1,0,3,0,1,0,3,0,0,0,7,1,22
22,2017,IV,30-May-17,893,878,15,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2017,I,31-May-17,834,635,199,168,8,1,0,5,1,0,0,1,2,0,0,7,1,5
22,2017,I,1-Jun-17,834,347,487,414,0,6,0,9,0,14,0,4,5,0,0,15,5,15
22,2017,I,2-Jun-17,834,375,459,372,0,5,0,10,0,9,0,3,9,0,1,22,2,26
22,2017,I,3-Jun-17,834,381,453,366,1,2,0,13,1,3,0,2,15,0,0,23,8,19
23,2017,I,5-Jun-17,834,240,594,455,47,5,0,14,1,9,0,6,6,0,1,2,6,42
23,2017,IV,5-Jun-17,893,886,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2017,I,6-Jun-17,834,122,712,578,1,1,0,26,2,16,0,9,18,0,1,20,9,31
23,2017,VII,6-Jun-17,347,181,166,117,0,1,0,4,0,1,0,1,35,0,0,6,1,0
23,2017,IV,7-Jun-17,893,888,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2017,VII,7-Jun-17,347,97,250,195,3,4,0,6,1,2,0,0,10,0,0,14,3,12
23,2017,VII,8-Jun-17,347,0,347,238,0,6,0,7,3,5,0,2,45,0,0,15,4,22
23,2017,GIP,9-Jun-17,212,0,212,118,0,0,0,2,0,2,0,5,19,0,1,8,12,45
23,2017,VI,9-Jun-17,243,14,229,147,39,2,0,3,1,1,0,12,1,0,1,4,6,12
23,2017,GIP,10-Jun-17,212,32,180,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2017,GIP,12-Jun-17,212,0,212,105,85,1,0,2,0,17,0,0,2,0,0,0,0,0
24,2017,GORs,12-Jun-17,353,18,335,22,313,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2017,"Project Gulshan-e-Iqbal Park",12-Jun-17,208,28,180,67,113,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2017,VI,12-Jun-17,243,155,88,68,10,0,0,0,0,4,0,1,1,0,0,3,1,0
24,2017,GIP,13-Jun-17,212,0,212,126,0,1,0,4,0,32,0,0,19,0,1,0,18,11
24,2017,GORs,13-Jun-17,354,0,354,165,0,0,0,0,0,1,0,0,6,0,0,1,4,177
24,2017,"Project Gulshan-e-Iqbal Park",13-Jun-17,209,0,209,189,0,0,0,5,0,1,0,0,1,0,0,6,5,2
24,2017,VI,13-Jun-17,243,128,115,101,0,1,0,1,0,0,0,1,6,0,0,3,1,1
24,2017,III,14-Jun-17,741,382,359,349,7,0,0,0,0,0,0,0,2,0,0,0,1,0
24,2017,II,15-Jun-17,531,202,329,285,3,2,0,6,2,4,0,0,4,0,0,11,5,7
24,2017,III,15-Jun-17,741,158,583,428,76,1,0,3,1,3,0,2,53,0,0,11,5,0
24,2017,III,16-Jun-17,741,628,113,100,0,0,0,0,0,2,0,0,10,0,0,1,0,0
24,2017,V,16-Jun-17,1023,49,974,786,17,28,0,18,5,39,0,9,16,0,1,20,9,26
24,2017,II,17-Jun-17,532,0,532,445,0,11,0,20,0,19,0,4,6,0,1,9,7,10
24,2017,V,17-Jun-17,1023,650,373,318,10,1,0,6,1,12,0,3,5,0,0,5,4,8
25,2017,JillaniPark,19-Jun-17,222,25,197,70,92,0,0,4,1,4,0,0,8,0,1,1,4,12
25,2017,PDLBC,19-Jun-17,422,0,422,361,0,6,0,13,0,1,0,4,17,0,3,5,7,5
25,2017,I,20-Jun-17,834,832,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,2017,II,20-Jun-17,531,444,87,62,0,2,0,6,0,10,0,2,0,0,0,0,5,0
25,2017,JillaniPark,20-Jun-17,222,3,219,176,0,2,0,5,0,3,0,1,14,0,1,5,6,6
25,2017,"Project Gulshan-e-Iqbal Park",20-Jun-17,208,118,90,30,49,0,0,2,0,1,0,1,0,0,1,0,2,4
25,2017,V,20-Jun-17,1023,434,589,270,211,19,0,7,2,32,0,13,13,0,0,9,3,10
25,2017,VI,20-Jun-17,243,152,91,74,0,2,0,5,0,0,0,0,4,0,0,3,2,1
25,2017,VII,20-Jun-17,347,329,18,12,0,1,0,1,1,0,0,0,1,0,0,1,1,0
25,2017,GORs,21-Jun-17,353,125,228,10,218,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2017,II,21-Jun-17,531,497,34,29,0,2,0,1,0,0,0,0,0,0,0,0,0,2
25,2017,III,21-Jun-17,741,377,364,272,12,3,0,10,0,9,0,4,43,0,0,4,0,7
25,2017,PDLBC,21-Jun-17,422,164,258,150,77,0,0,1,0,3,0,4,13,0,1,2,5,2
25,2017,V,21-Jun-17,1023,876,147,117,0,7,0,3,0,10,0,4,2,0,0,0,2,2
25,2017,VI,21-Jun-17,243,208,35,22,0,1,0,6,0,0,0,0,0,0,0,0,5,1
25,2017,GORs,22-Jun-17,354,0,354,191,133,0,0,0,0,4,0,9,5,0,0,0,2,10
25,2017,I,22-Jun-17,834,213,621,473,10,4,0,37,4,37,0,13,16,0,2,21,2,2
25,2017,IV,22-Jun-17,893,543,350,250,0,8,0,15,3,40,0,6,4,0,3,0,9,12
25,2017,"Project Gulshan-e-Iqbal Park",22-Jun-17,208,34,174,123,24,4,0,3,0,5,0,0,1,0,1,2,5,6
25,2017,GORs,23-Jun-17,353,63,290,64,34,0,0,1,4,1,0,150,14,0,0,14,0,8
25,2017,II,23-Jun-17,532,0,532,405,1,18,0,24,1,41,0,8,7,0,1,7,11,8
25,2017,VI,23-Jun-17,243,51,192,120,0,9,0,3,0,26,0,5,6,0,0,3,1,19
26,2017,III,29-Jun-17,741,89,652,397,48,59,0,7,2,18,0,3,69,0,0,10,4,35
26,2017,VII,29-Jun-17,347,81,266,116,1,55,0,15,3,21,0,6,40,0,0,4,3,2
26,2017,IV,30-Jun-17,893,238,655,408,32,37,0,32,5,62,0,14,8,1,4,0,13,39
26,2017,"Project Gulshan-e-Iqbal Park",30-Jun-17,208,15,193,112,34,11,0,14,0,3,0,1,3,0,1,3,6,5
26,2017,GIP,1-Jul-17,212,0,212,141,0,2,0,9,0,15,0,0,23,0,1,0,12,9
26,2017,JillaniPark,1-Jul-17,222,3,219,109,0,2,0,1,1,67,0,1,12,1,1,2,6,16
26,2017,PDLBC,1-Jul-17,422,9,413,282,20,7,0,5,0,20,0,16,15,2,3,1,12,30
26,2017,"Project Gulshan-e-Iqbal Park",1-Jul-17,208,15,193,138,0,16,0,6,0,6,0,2,3,1,1,3,5,12
26,2017,"Project Gulshan-e-Iqbal Park",2-Jul-17,208,191,17,8,0,0,0,3,0,0,0,3,0,1,0,0,0,2
27,2017,GIP,3-Jul-17,212,0,212,111,0,4,0,14,0,34,0,1,26,0,1,0,15,6
27,2017,I,3-Jul-17,834,300,534,371,32,6,0,34,4,24,0,12,9,8,0,6,7,21
27,2017,III,3-Jul-17,741,194,547,394,9,18,0,4,1,16,0,2,54,0,0,4,3,42
27,2017,JillaniPark,3-Jul-17,222,25,197,116,48,3,0,5,0,6,0,0,8,1,0,0,4,6
27,2017,III,4-Jul-17,741,51,690,437,41,29,25,7,1,35,0,2,73,2,0,3,2,33
27,2017,II,5-Jul-17,531,2,529,210,0,17,180,21,2,39,0,14,6,1,1,7,11,20
27,2017,"Project Gulshan-e-Iqbal Park",5-Jul-17,208,29,179,33,17,5,99,6,0,1,0,0,3,1,0,3,3,8
27,2017,GIP,6-Jul-17,212,0,212,84,0,3,26,1,0,23,0,0,26,0,1,0,8,40
27,2017,IV,6-Jul-17,893,21,872,222,7,34,394,38,8,89,0,14,9,8,5,0,19,25
27,2017,VI,6-Jul-17,243,0,243,2,10,5,153,5,1,34,0,10,9,0,0,4,4,6
27,2017,I,7-Jul-17,834,14,820,507,21,17,105,35,5,49,0,18,15,9,2,14,3,20
27,2017,JillaniPark,7-Jul-17,222,3,219,68,0,5,47,13,0,34,0,18,12,1,1,3,3,14
27,2017,PDLBC,7-Jul-17,422,0,422,252,18,10,37,1,1,15,0,57,11,3,1,0,10,6
27,2017,GORs,8-Jul-17,353,229,124,57,0,0,27,3,0,4,0,19,7,0,0,0,4,3
27,2017,V,8-Jul-17,1023,293,730,390,12,14,182,18,3,46,0,15,14,3,0,16,3,14
27,2017,VII,8-Jul-17,347,2,345,191,0,21,17,13,3,32,0,4,47,2,0,12,3,0
28,2017,GIP,10-Jul-17,212,0,212,51,0,3,73,3,0,25,0,7,26,0,1,0,17,6
28,2017,JillaniPark,10-Jul-17,222,3,219,60,127,0,32,0,0,0,0,0,0,0,0,0,0,0
28,2017,"Project Gulshan-e-Iqbal Park",10-Jul-17,208,78,130,16,17,2,85,3,0,0,0,0,2,1,0,2,2,0
28,2017,I,11-Jul-17,834,11,823,536,0,9,95,35,8,54,0,15,18,10,2,15,10,16
28,2017,PDLBC,11-Jul-17,422,0,422,274,0,3,54,8,0,21,0,9,24,7,3,0,16,3
28,2017,II,12-Jul-17,531,0,531,197,3,15,210,14,0,42,0,7,6,1,2,6,15,13
28,2017,"Project Gulshan-e-Iqbal Park",12-Jul-17,210,0,210,21,3,9,123,13,0,7,0,1,2,2,1,2,7,19
28,2017,VI,12-Jul-17,243,2,241,4,1,5,153,7,0,34,0,6,9,1,0,3,10,8
28,2017,GIP,13-Jul-17,212,0,212,79,2,3,68,4,0,6,0,0,26,0,1,0,17,6
28,2017,III,13-Jul-17,741,4,737,419,0,18,53,6,0,41,0,65,82,1,0,10,7,35
28,2017,JillaniPark,13-Jul-17,222,3,219,74,66,2,40,3,1,4,0,5,5,2,1,3,3,10
28,2017,VII,13-Jul-17,347,4,343,208,3,9,16,4,2,30,0,6,44,2,0,12,5,2
28,2017,V,14-Jul-17,1023,0,1023,580,8,9,278,13,2,44,0,11,24,6,1,20,3,24
29,2017,GORs,17-Jul-17,354,0,354,127,0,2,32,0,5,9,0,14,15,0,0,0,7,143
29,2017,IV,17-Jul-17,893,73,820,168,11,46,391,36,6,79,0,10,8,7,5,2,17,34
29,2017,V,18-Jul-17,1023,0,1023,554,0,32,265,10,6,78,0,8,25,7,1,17,6,14
29,2017,JillaniPark,19-Jul-17,222,3,219,84,0,5,67,7,1,6,0,5,14,3,1,4,7,15
29,2017,"Project Gulshan-e-Iqbal Park",19-Jul-17,210,0,210,151,0,6,11,7,0,2,0,2,3,2,1,2,7,16
29,2017,VI,19-Jul-17,243,0,243,4,0,15,147,4,1,20,0,6,8,1,0,3,16,18
29,2017,GORs,20-Jul-17,354,0,354,158,0,0,30,1,1,6,0,2,23,0,0,0,6,127
29,2017,I,20-Jul-17,834,3,831,578,0,23,67,32,6,43,0,15,19,9,3,15,8,13
29,2017,III,21-Jul-17,741,3,738,513,2,34,28,3,1,35,0,4,80,1,0,10,8,19
29,2017,PDLBC,21-Jul-17,422,80,342,233,7,4,40,2,1,11,0,6,11,6,4,0,6,11
29,2017,IV,22-Jul-17,893,85,808,239,2,41,351,43,6,32,0,14,9,7,5,1,16,42
29,2017,IV,23-Jul-17,893,889,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2017,GIP,24-Jul-17,212,0,212,106,0,24,28,2,0,1,0,1,22,0,1,0,7,20
30,2017,II,24-Jul-17,531,0,531,181,1,29,219,16,0,19,0,8,7,1,1,5,13,31
30,2017,II,25-Jul-17,531,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2017,III,25-Jul-17,741,3,738,493,0,34,42,6,0,24,0,2,83,1,0,13,7,33
30,2017,VII,25-Jul-17,347,3,344,205,3,17,5,7,3,14,0,10,46,2,0,8,4,20
30,2017,III,26-Jul-17,741,649,92,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2017,PDLBC,26-Jul-17,422,0,422,273,0,6,49,8,2,14,0,6,23,7,4,0,13,17
30,2017,VI,26-Jul-17,243,0,243,9,0,21,136,4,2,8,0,6,10,1,0,6,15,25
30,2017,IV,27-Jul-17,893,185,708,191,0,32,318,17,8,26,0,14,8,7,5,1,17,64
30,2017,I,28-Jul-17,834,10,824,568,0,10,49,28,8,16,22,26,17,9,3,20,9,39
30,2017,III,29-Jul-17,741,3,738,458,1,57,56,3,1,24,22,6,82,1,0,13,8,6
31,2017,V,31-Jul-17,1023,0,1023,621,0,24,165,10,6,39,55,12,26,7,1,15,4,38
31,2017,GIP,1-Aug-17,212,0,212,104,0,9,20,4,0,7,0,2,26,1,1,0,13,25
31,2017,JillaniPark,1-Aug-17,222,25,197,65,0,6,71,4,1,6,0,3,12,3,1,2,7,16
31,2017,"Project Gulshan-e-Iqbal Park",1-Aug-17,210,0,210,109,0,11,35,8,0,17,1,3,4,1,1,3,6,11
31,2017,I,2-Aug-17,834,5,829,575,0,10,52,21,10,24,37,24,18,10,3,11,11,23
31,2017,"Project Gulshan-e-Iqbal Park",2-Aug-17,208,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2017,II,3-Aug-17,532,0,532,156,1,17,224,17,2,20,28,15,6,2,2,8,13,21
31,2017,PDLBC,3-Aug-17,422,0,422,266,1,7,48,6,0,18,8,13,24,7,4,0,11,9
31,2017,VI,4-Aug-17,243,6,237,5,0,46,124,4,1,2,0,24,11,1,0,2,11,6
31,2017,VII,4-Aug-17,347,44,303,105,0,113,1,3,2,8,11,4,46,2,0,5,3,0
31,2017,III,5-Aug-17,741,0,741,477,0,32,49,5,1,34,21,3,84,2,0,14,8,11
32,2017,V,7-Aug-17,1024,5,1019,599,2,19,145,12,9,48,54,35,26,5,0,0,5,60
32,2017,IV,8-Aug-17,888,66,822,172,0,21,264,15,5,27,87,176,9,7,1,0,19,19
32,2017,IV,9-Aug-17,891,841,50,33,0,0,0,0,1,1,0,9,1,1,0,0,1,3
32,2017,PDLBC,9-Aug-17,428,0,428,204,0,4,25,7,1,23,5,90,22,5,1,0,10,31
32,2017,V,9-Aug-17,1026,745,281,143,0,6,22,5,0,16,20,57,6,3,0,0,2,1
32,2017,VII,9-Aug-17,346,221,125,57,0,14,2,0,2,0,3,5,41,0,0,0,1,0
32,2017,I,10-Aug-17,813,637,176,61,0,12,4,3,2,1,2,88,0,1,0,0,1,1
32,2017,III,10-Aug-17,744,659,85,61,0,2,3,2,0,3,2,2,7,0,0,0,1,2
32,2017,V,10-Aug-17,1026,719,307,124,4,6,11,1,2,6,13,124,13,2,0,0,0,1
32,2017,I,11-Aug-17,815,629,186,32,0,20,13,3,7,6,10,87,0,0,0,0,4,4
32,2017,III,11-Aug-17,744,666,78,67,0,0,4,0,0,2,1,1,0,0,0,0,2,1
32,2017,V,11-Aug-17,1024,721,303,130,0,12,10,2,6,4,15,110,10,2,0,0,0,2
32,2017,IV,12-Aug-17,890,840,50,38,0,0,2,1,0,2,0,4,1,1,0,0,1,0
32,2017,V,12-Aug-17,1019,814,205,64,0,10,9,5,1,13,13,78,4,3,0,0,0,5
32,2017,VI,12-Aug-17,242,0,242,8,0,25,118,4,0,0,7,41,13,1,0,1,12,12
32,2017,VII,12-Aug-17,364,220,144,66,0,8,2,0,4,2,2,14,42,0,0,2,1,1
33,2017,GORs,15-Aug-17,368,0,368,69,0,0,94,1,3,2,2,33,20,1,0,0,4,139
33,2017,GORs,17-Aug-17,368,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2017,VII,18-Aug-17,364,2,362,131,0,27,17,3,5,2,0,111,51,1,0,1,7,6
33,2017,JillaniPark,19-Aug-17,251,3,248,85,1,16,81,7,1,0,1,6,16,3,0,0,1,30
33,2017,PDLBC,19-Aug-17,425,11,414,261,0,21,58,6,2,0,3,7,20,0,1,0,16,19
34,2017,II,21-Aug-17,530,14,516,127,1,56,240,18,2,1,0,9,0,3,1,0,10,48
34,2017,I,22-Aug-17,824,4,820,384,0,65,87,18,10,1,1,207,3,10,0,0,6,28
34,2017,V,22-Aug-17,1014,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2017,V,23-Aug-17,1016,0,1016,627,0,71,193,9,9,9,3,41,17,4,0,0,7,26
34,2017,GIP,24-Aug-17,235,0,235,111,0,9,36,6,0,0,0,1,28,0,0,0,17,27
34,2017,"Project Gulshan-e-Iqbal Park",24-Aug-17,212,0,212,127,1,4,40,13,0,0,0,0,3,2,0,0,7,15
34,2017,VI,24-Aug-17,251,0,251,9,0,40,163,2,1,0,0,8,12,1,0,0,11,4
34,2017,I,25-Aug-17,827,689,138,58,0,5,16,1,6,4,9,33,0,0,0,0,3,3
34,2017,PDLBC,25-Aug-17,414,48,366,268,2,4,10,2,1,5,10,8,20,0,1,0,22,13
34,2017,V,25-Aug-17,1007,842,165,87,13,4,18,2,0,8,7,2,1,0,0,0,0,23
34,2017,VII,25-Aug-17,334,324,10,6,0,1,1,0,1,0,1,0,0,0,0,0,0,0
34,2017,III,26-Aug-17,732,287,445,332,0,14,10,1,6,0,0,5,33,0,0,0,2,42
34,2017,IV,26-Aug-17,886,424,462,107,0,49,149,9,6,0,0,119,10,3,0,0,3,7
34,2017,V,26-Aug-17,1007,812,195,133,0,17,17,4,0,10,9,3,1,0,0,0,0,1
34,2017,VII,26-Aug-17,334,245,89,64,0,1,1,0,0,0,0,0,22,0,0,0,1,0
35,2017,I,28-Aug-17,827,615,212,88,0,20,18,1,9,4,0,16,2,2,0,0,1,51
35,2017,IV,28-Aug-17,883,833,50,42,0,0,2,0,0,0,0,1,1,1,0,0,1,2
35,2017,PDLBC,28-Aug-17,414,0,414,286,0,9,15,3,4,12,1,19,18,0,1,0,12,34
35,2017,V,28-Aug-17,1006,686,320,211,0,26,24,3,5,12,4,11,0,1,0,0,4,19
35,2017,VII,28-Aug-17,312,226,86,70,0,8,2,0,2,1,1,0,1,0,0,0,1,0
35,2017,III,29-Aug-17,732,445,287,172,0,16,25,7,0,0,0,5,32,1,1,0,4,24
35,2017,IV,29-Aug-17,883,462,421,66,0,25,282,6,3,1,1,9,2,2,1,0,8,15
35,2017,IV,30-Aug-17,882,824,58,44,0,0,4,1,1,1,2,0,1,1,0,0,1,2
35,2017,PDLBC,30-Aug-17,413,106,307,214,1,2,4,3,2,7,8,18,19,0,0,0,12,17
35,2017,V,30-Aug-17,1006,807,199,138,0,2,14,2,3,9,17,5,0,0,0,0,2,7
35,2017,VII,30-Aug-17,312,209,103,80,0,4,2,1,2,0,3,7,2,0,0,0,1,1
36,2017,III,6-Sep-17,732,655,77,49,0,5,0,4,0,1,0,9,2,0,0,0,2,5
36,2017,IV,6-Sep-17,882,843,39,32,0,0,1,1,0,0,1,2,1,0,0,0,0,1
36,2017,V,6-Sep-17,1006,894,112,62,0,19,4,7,0,7,4,1,1,0,0,0,0,7
36,2017,III,7-Sep-17,730,656,74,47,0,4,1,4,0,0,0,8,0,0,0,0,1,9
36,2017,IV,7-Sep-17,881,843,38,33,0,0,2,0,0,0,0,2,0,0,0,0,0,1
36,2017,PDLBC,7-Sep-17,413,327,86,58,4,1,1,0,1,1,0,7,5,0,0,0,0,8
36,2017,V,7-Sep-17,1005,849,156,101,0,12,13,1,0,9,3,1,0,0,0,0,0,16
36,2017,VII,7-Sep-17,312,226,86,68,0,10,4,0,1,0,0,0,1,0,0,0,1,1
36,2017,III,8-Sep-17,730,656,74,53,1,2,2,3,0,1,0,3,0,0,0,0,0,9
36,2017,IV,8-Sep-17,881,843,38,34,0,0,1,0,0,0,0,2,0,0,0,0,0,1
36,2017,PDLBC,8-Sep-17,413,352,61,41,0,3,1,2,0,1,0,4,2,0,0,0,0,7
36,2017,V,8-Sep-17,1005,849,156,110,0,8,16,2,0,9,0,2,0,0,0,0,0,9
36,2017,VII,8-Sep-17,312,235,77,72,0,2,0,0,1,0,0,0,0,0,0,0,1,1
36,2017,III,9-Sep-17,731,657,74,50,0,3,0,4,0,0,0,6,0,0,0,0,0,11
36,2017,IV,9-Sep-17,877,839,38,34,0,0,2,0,0,0,0,1,0,0,0,0,0,1
36,2017,PDLBC,9-Sep-17,413,103,310,206,0,7,8,11,2,7,0,7,23,0,0,0,6,33
36,2017,V,9-Sep-17,1007,810,197,135,0,9,16,10,1,9,2,3,0,0,0,0,0,12
36,2017,VII,9-Sep-17,312,235,77,70,0,1,4,0,1,0,0,0,0,0,0,0,1,0
37,2017,III,11-Sep-17,731,657,74,53,0,3,0,0,0,2,0,7,0,0,0,0,0,9
37,2017,IV,11-Sep-17,877,820,57,46,0,0,2,1,2,1,0,1,0,1,0,0,1,2
37,2017,PDLBC,11-Sep-17,413,282,131,96,0,1,3,4,1,2,1,7,7,0,0,0,0,9
37,2017,IV,12-Sep-17,877,839,38,35,0,0,0,1,0,0,0,0,0,0,0,0,0,2
37,2017,PDLBC,12-Sep-17,413,138,275,194,0,8,4,7,1,7,0,12,19,0,0,0,9,14
37,2017,V,12-Sep-17,1007,889,118,93,0,7,7,1,3,1,0,0,1,0,1,0,0,4
37,2017,I,13-Sep-17,826,39,787,456,0,45,124,31,15,9,4,37,4,9,1,0,14,38
37,2017,II,14-Sep-17,529,0,529,108,4,25,256,16,0,21,38,25,0,3,1,0,11,21
37,2017,IV,14-Sep-17,880,827,53,40,0,0,3,1,1,0,2,0,0,2,0,0,0,4
37,2017,V,14-Sep-17,1007,929,78,45,0,1,10,5,0,4,7,3,0,0,0,0,0,3
37,2017,GIP,15-Sep-17,234,0,234,90,0,1,23,6,0,8,39,5,28,0,0,0,16,18
37,2017,JillaniPark,15-Sep-17,242,2,240,57,0,4,44,2,1,22,67,8,5,1,1,0,8,20
37,2017,"Project Gulshan-e-Iqbal Park",15-Sep-17,213,0,213,83,0,9,26,11,1,16,40,6,4,1,0,0,7,9
37,2017,III,16-Sep-17,731,0,731,488,2,29,32,16,2,19,28,10,70,2,1,0,9,23
38,2017,VI,18-Sep-17,250,0,250,8,0,19,132,3,2,8,10,16,19,1,1,0,16,15
38,2017,VII,18-Sep-17,312,173,139,91,24,2,7,2,2,2,6,0,2,0,0,0,0,1
38,2017,IV,19-Sep-17,880,831,49,35,0,3,3,0,2,0,1,2,0,2,0,0,0,1
38,2017,PDLBC,19-Sep-17,413,0,413,288,0,4,10,12,1,8,14,19,26,0,0,0,10,21
38,2017,VII,19-Sep-17,312,78,234,171,1,5,11,8,4,7,14,4,0,1,0,0,4,4
38,2017,V,21-Sep-17,1008,47,961,545,0,29,130,15,16,38,61,48,9,12,1,0,7,50
39,2017,I,25-Sep-17,828,84,744,369,85,25,95,14,13,9,30,61,4,6,0,0,17,16
40,2017,I,2-Oct-17,801,576,225,15,197,8,4,1,0,0,0,0,0,0,0,0,0,0
40,2017,II,2-Oct-17,524,325,199,13,161,13,12,0,0,0,0,0,0,0,0,0,0,0
40,2017,III,2-Oct-17,730,90,640,13,615,1,11,0,0,0,0,0,0,0,0,0,0,0
40,2017,JillaniPark,2-Oct-17,242,62,180,15,149,3,4,3,0,0,0,0,0,0,0,0,0,6
40,2017,PDLBC,2-Oct-17,412,193,219,12,204,0,0,1,0,0,0,0,0,0,0,0,0,2
40,2017,V,2-Oct-17,1004,363,641,32,590,9,8,0,0,0,0,0,0,0,0,0,0,2
40,2017,VI,2-Oct-17,252,153,99,0,91,4,4,0,0,0,0,0,0,0,0,0,0,0
40,2017,VII,2-Oct-17,311,231,80,3,70,3,3,0,0,0,0,0,0,0,0,0,0,1
40,2017,GIP,3-Oct-17,235,0,235,19,201,0,4,2,0,1,0,0,0,0,0,0,0,8
40,2017,IV,3-Oct-17,878,441,437,52,348,8,19,0,5,2,0,0,0,0,0,0,0,3
40,2017,JillaniPark,3-Oct-17,242,62,180,25,115,3,27,1,0,1,0,0,0,0,0,0,0,8
40,2017,"Project Gulshan-e-Iqbal Park",3-Oct-17,212,151,61,19,23,6,2,2,0,1,0,0,0,0,0,0,2,6
40,2017,VI,3-Oct-17,252,35,217,1,207,1,8,0,0,0,0,0,0,0,0,0,0,0
40,2017,GIP,4-Oct-17,235,0,235,16,193,6,10,1,0,0,0,1,0,0,0,0,0,8
40,2017,I,4-Oct-17,802,759,43,2,38,3,0,0,0,0,0,0,0,0,0,0,0,0
40,2017,PDLBC,4-Oct-17,409,165,244,10,230,3,0,0,0,0,0,0,0,0,0,0,0,1
40,2017,"Project Gulshan-e-Iqbal Park",4-Oct-17,212,144,68,12,28,2,13,2,0,0,0,0,1,0,0,0,0,10
40,2017,V,4-Oct-17,1003,1001,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
40,2017,VII,4-Oct-17,309,301,8,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0
40,2017,GIP,5-Oct-17,235,0,235,3,227,2,1,0,0,0,0,0,0,0,0,0,0,2
40,2017,I,5-Oct-17,802,734,68,0,60,5,3,0,0,0,0,0,0,0,0,0,0,0
40,2017,II,5-Oct-17,525,370,155,7,134,2,5,0,0,0,1,0,0,0,0,0,1,5
40,2017,III,5-Oct-17,733,225,508,11,493,1,2,0,0,0,0,0,0,0,0,0,0,1
